ID,Name,Age,Photo,Nationality,Flag,Overall,Potential,Club,Club Logo,Value (€),Wage (€),Special,Preferred Foot,International Reputation,Weak Foot,Skill Moves,Work Rate,Body Type,Real Face,Position,Joined,Loaned From,Contract Valid Until,Height,Weight,Release Clause (€),Kit Number,Best Overall Rating
269672,G. Singh,23,https://cdn.sofifa.net/players/269/672/23_60.png,India,https://cdn.sofifa.net/flags/in.png,54,61,Chennaiyin FC,https://cdn.sofifa.net/teams/113297/30.png,200000.0,500.0,1265,Right,1.0,4.0,2.0,Medium/ Medium,Normal (170-185),No,RCB,"Jun 1, 2022",,2027,181cm,76kg,310000.0,16,
271049,M. Rodríguez,19,https://cdn.sofifa.net/players/271/049/23_60.png,United States,https://cdn.sofifa.net/flags/us.png,50,63,Chicago Fire Football Club,https://cdn.sofifa.net/teams/693/30.png,110000.0,750.0,1265,Right,1.0,2.0,3.0,High/ Medium,Lean (170-185),No,RES,"Jan 1, 2022",,2025,175cm,73kg,228000.0,32,
271127,T. Sako,19,https://cdn.sofifa.net/players/271/127/23_60.png,France,https://cdn.sofifa.net/flags/fr.png,53,66,Chamois Niortais Football Club,https://cdn.sofifa.net/teams/1813/30.png,210000.0,550.0,1264,Left,1.0,3.0,2.0,Medium/ Medium,Normal (185+),No,RES,"Jun 14, 2021",,2023,185cm,78kg,499000.0,34,
265575,B. Faulkner,17,https://cdn.sofifa.net/players/265/575/23_60.png,England,https://cdn.sofifa.net/flags/gb-eng.png,54,70,Doncaster Rovers,https://cdn.sofifa.net/teams/142/30.png,250000.0,500.0,1264,Right,1.0,2.0,2.0,Medium/ Medium,Normal (170-185),No,RES,"Nov 19, 2021",,2024,180cm,70kg,594000.0,28,
230204,Héniton Pires,26,https://cdn.sofifa.net/players/230/204/23_60.png,Brazil,https://cdn.sofifa.net/flags/br.png,80,80,Flamengo,https://cdn.sofifa.net/teams/1043/30.png,16500000.0,35000.0,1264,Right,1.0,3.0,1.0,Medium/ Medium,Normal (170-185),No,GK,"Jun 20, 2022",,2025,182cm,74kg,29700000.0,1,
269016,Liao Jiajun,19,https://cdn.sofifa.net/players/269/016/23_60.png,China PR,https://cdn.sofifa.net/flags/cn.png,49,59,Guangzhou City,https://cdn.sofifa.net/teams/112429/30.png,100000.0,750.0,1264,Right,1.0,3.0,2.0,Medium/ Medium,Lean (170-185),No,SUB,"May 1, 2022",,2027,174cm,60kg,175000.0,35,
252833,Ņ. Koļesovs,22,https://cdn.sofifa.net/players/252/833/20_60.png,Latvia,https://cdn.sofifa.net/flags/lv.png,60,70,FC Botoşani,https://cdn.sofifa.net/teams/110752/30.png,300000.0,2000.0,1264,Right,1.0,3.0,2.0,Medium/ High,Normal (185+),No,RES,"Aug 14, 2019",,2023,194cm,88kg,465000.0,3,
255321,Kim Min Seok,20,https://cdn.sofifa.net/players/255/321/20_60.png,Korea Republic,https://cdn.sofifa.net/flags/kr.png,53,63,Incheon United FC,https://cdn.sofifa.net/teams/110765/30.png,90000.0,550.0,1264,Right,1.0,3.0,2.0,Medium/ Medium,Stocky (185+),No,RES,"Jan 1, 2020",,2023,187cm,80kg,131000.0,36,
258431,L. Maus,18,https://cdn.sofifa.net/players/258/431/21_60.png,Belgium,https://cdn.sofifa.net/flags/be.png,54,72,KV Kortrijk,https://cdn.sofifa.net/teams/100081/30.png,250000.0,600.0,1264,Right,1.0,3.0,2.0,Medium/ Medium,Lean (185+),No,RES,"Aug 21, 2020",,2024,194cm,79kg,531000.0,26,
255617,M. Ezmat,23,https://cdn.sofifa.net/players/255/617/22_60.png,China PR,https://cdn.sofifa.net/flags/cn.png,50,56,Qingdao FC,https://cdn.sofifa.net/teams/112961/30.png,70000.0,2000.0,1263,Left,1.0,2.0,2.0,Medium/ Low,Lean (170-185),No,LM,"Feb 1, 2019",,2025,175cm,71kg,123000.0,30,
262540,C. Wagner,19,https://cdn.sofifa.net/players/262/540/23_60.png,Denmark,https://cdn.sofifa.net/flags/dk.png,54,69,Viborg FF,https://cdn.sofifa.net/teams/1443/30.png,250000.0,1000.0,1263,Right,1.0,2.0,2.0,Medium/ Low,Normal (185+),No,RES,"Jan 1, 2021",,2023,186cm,77kg,469000.0,32,
263261,C. Heaney,21,https://cdn.sofifa.net/players/263/261/23_60.png,Republic of Ireland,https://cdn.sofifa.net/flags/ie.png,50,61,Sligo Rovers,https://cdn.sofifa.net/teams/563/30.png,110000.0,500.0,1263,Right,1.0,3.0,2.0,High/ Low,Lean (170-185),No,SUB,"Feb 1, 2021",,2024,178cm,67kg,193000.0,25,
270398,L. Kjerrumgaard,19,https://cdn.sofifa.net/players/270/398/23_60.png,Denmark,https://cdn.sofifa.net/flags/dk.png,53,69,Odense Boldklub,https://cdn.sofifa.net/teams/272/30.png,240000.0,1000.0,1263,Right,1.0,3.0,2.0,Medium/ Medium,Lean (170-185),No,SUB,"Jun 28, 2022",,2025,179cm,65kg,450000.0,17,
269049,Cao Xiaoyi,19,https://cdn.sofifa.net/players/269/049/23_60.png,China PR,https://cdn.sofifa.net/flags/cn.png,51,66,Wuhan FC,https://cdn.sofifa.net/teams/112541/30.png,130000.0,900.0,1263,Right,1.0,3.0,2.0,Medium/ Medium,Normal (170-185),No,SUB,"May 5, 2022",,2023,174cm,72kg,283000.0,31,
266344,T. Ikoba,18,https://cdn.sofifa.net/players/266/344/23_60.png,United States,https://cdn.sofifa.net/flags/us.png,53,69,Portland Timbers,https://cdn.sofifa.net/teams/111140/30.png,240000.0,550.0,1262,Right,1.0,2.0,2.0,Medium/ Medium,Lean (185+),No,RES,"Jan 11, 2022",,2024,193cm,89kg,510000.0,17,
209981,Y. Bounou,31,https://cdn.sofifa.net/players/209/981/23_60.png,Morocco,https://cdn.sofifa.net/flags/ma.png,84,84,Sevilla FC,https://cdn.sofifa.net/teams/481/30.png,22500000.0,34000.0,1262,Left,1.0,2.0,1.0,Medium/ Medium,Lean (185+),Yes,GK,"Sep 4, 2020",,2025,192cm,78kg,47300000.0,13,
254781,C. Fleming,22,https://cdn.sofifa.net/players/254/781/21_60.png,Republic of Ireland,https://cdn.sofifa.net/flags/ie.png,51,57,Cork City,https://cdn.sofifa.net/teams/422/30.png,90000.0,500.0,1262,Right,1.0,2.0,2.0,High/ Medium,Normal (170-185),No,SUB,"Dec 6, 2019",,2024,181cm,78kg,158000.0,2,
264568,G. Cowmeadow,18,https://cdn.sofifa.net/players/264/568/23_60.png,Wales,https://cdn.sofifa.net/flags/gb-wls.png,52,63,Swindon Town,https://cdn.sofifa.net/teams/1934/30.png,170000.0,1000.0,1262,Right,1.0,3.0,2.0,Medium/ Medium,Lean (185+),No,RES,"Jul 1, 2021",,2023,185cm,70kg,332000.0,32,
259286,J. Ridley,18,https://cdn.sofifa.net/players/259/286/22_60.png,England,https://cdn.sofifa.net/flags/gb-eng.png,50,70,Middlesbrough,https://cdn.sofifa.net/teams/12/30.png,130000.0,2000.0,1262,Right,1.0,3.0,2.0,Medium/ Medium,Normal (170-185),No,RES,"Jul 1, 2020",,2023,173cm,66kg,377000.0,54,
257679,B. Mruk,20,https://cdn.sofifa.net/players/257/679/23_60.png,Poland,https://cdn.sofifa.net/flags/pl.png,57,70,Pogoń Szczecin,https://cdn.sofifa.net/teams/110746/30.png,375000.0,1000.0,1261,Left,1.0,3.0,2.0,Medium/ Medium,Normal (170-185),No,RES,"Jul 26, 2020",,2023,184cm,75kg,741000.0,6,
237612,F. Delli Carri,23,https://cdn.sofifa.net/players/237/612/23_60.png,Italy,https://cdn.sofifa.net/flags/it.png,63,73,Como,https://cdn.sofifa.net/teams/1745/30.png,1000000.0,700.0,1261,Left,1.0,3.0,2.0,Medium/ High,Normal (185+),No,SUB,"Jul 5, 2022",,2024,191cm,80kg,1800000.0,33,
261670,J. Jensen-Abbew,19,https://cdn.sofifa.net/players/261/670/22_60.png,Denmark,https://cdn.sofifa.net/flags/dk.png,53,69,FC Nordsjælland,https://cdn.sofifa.net/teams/1788/30.png,230000.0,900.0,1261,Right,1.0,2.0,2.0,Medium/ Medium,Normal (185+),No,RES,"Jul 27, 2021",,2024,187cm,80kg,431000.0,30,
266539,Hwang In Taek,18,https://cdn.sofifa.net/players/266/539/22_60.png,Korea Republic,https://cdn.sofifa.net/flags/kr.png,49,64,Suwon Samsung Bluewings,https://cdn.sofifa.net/teams/983/30.png,100000.0,500.0,1261,Left,1.0,3.0,2.0,Medium/ High,Normal (170-185),No,RES,"Jan 5, 2022",,2026,182cm,74kg,188000.0,47,
256055,S. Obissa,20,https://cdn.sofifa.net/players/256/055/22_60.png,Gabon,https://cdn.sofifa.net/flags/ga.png,56,68,AC Ajaccio,https://cdn.sofifa.net/teams/614/30.png,325000.0,750.0,1261,Right,1.0,2.0,2.0,Low/ Medium,Normal (185+),No,RES,"Feb 21, 2020",,2023,190cm,86kg,634000.0,24,
264685,N. Cissé,21,https://cdn.sofifa.net/players/264/685/23_60.png,Mali,https://cdn.sofifa.net/flags/ml.png,58,66,US Quevilly Rouen Métropole,https://cdn.sofifa.net/teams/112552/30.png,425000.0,700.0,1261,Left,1.0,2.0,2.0,Medium/ Medium,Normal (185+),No,SUB,"Jul 1, 2021",,2023,188cm,79kg,829000.0,20,
261748,C. McLaughlin,20,https://cdn.sofifa.net/players/261/748/23_60.png,Republic of Ireland,https://cdn.sofifa.net/flags/ie.png,51,59,Derry City,https://cdn.sofifa.net/teams/445/30.png,130000.0,500.0,1261,Left,1.0,3.0,3.0,Medium/ Medium,Lean (170-185),No,RES,"Feb 1, 2021",,2026,175cm,70kg,228000.0,50,
266185,V. Schwab,18,https://cdn.sofifa.net/players/266/185/23_60.png,Germany,https://cdn.sofifa.net/flags/de.png,56,70,SV Sandhausen,https://cdn.sofifa.net/teams/110178/30.png,300000.0,500.0,1260,Left,1.0,2.0,2.0,Medium/ Medium,Lean (185+),No,SUB,"Jul 1, 2021",,2027,191cm,73kg,668000.0,31,
269515,Li Junfeng,24,https://cdn.sofifa.net/players/269/515/23_60.png,China PR,https://cdn.sofifa.net/flags/cn.png,50,54,Meizhou Hakka,https://cdn.sofifa.net/teams/114628/30.png,60000.0,1000.0,1260,Left,1.0,3.0,2.0,Medium/ Medium,Normal (170-185),No,RES,"Feb 24, 2020",,2027,175cm,68kg,98000.0,3,
269106,Jiang Zhixin,19,https://cdn.sofifa.net/players/269/106/22_60.png,China PR,https://cdn.sofifa.net/flags/cn.png,49,59,Shanghai Shenhua FC,https://cdn.sofifa.net/teams/110955/30.png,100000.0,1000.0,1260,Right,1.0,3.0,2.0,Medium/ Medium,Normal (170-185),No,RES,"Apr 30, 2022",,2023,176cm,78kg,175000.0,42,
258920,M. Ceïde,19,https://cdn.sofifa.net/players/258/920/22_60.png,Norway,https://cdn.sofifa.net/flags/no.png,56,69,Rosenborg BK,https://cdn.sofifa.net/teams/298/30.png,325000.0,650.0,1260,Right,1.0,2.0,2.0,Medium/ Medium,Normal (170-185),No,SUB,"Sep 15, 2020",,2024,181cm,74kg,609000.0,38,
263115,J. Makama,18,https://cdn.sofifa.net/players/263/115/23_60.png,England,https://cdn.sofifa.net/flags/gb-eng.png,51,67,Lincoln City,https://cdn.sofifa.net/teams/149/30.png,150000.0,750.0,1260,Right,1.0,3.0,2.0,Medium/ Medium,Lean (185+),No,RES,"May 17, 2021",,2024,185cm,73kg,356000.0,32,
260864,T. Ndao,22,https://cdn.sofifa.net/players/260/864/22_60.png,Japan,https://cdn.sofifa.net/flags/jp.png,55,60,Yokohama F. Marinos,https://cdn.sofifa.net/teams/101151/30.png,200000.0,2000.0,1259,Left,1.0,2.0,2.0,Medium/ Medium,Normal (185+),No,RES,"Feb 1, 2021",,2023,186cm,81kg,275000.0,39,
266484,Lee Ji Woo,18,https://cdn.sofifa.net/players/266/484/22_60.png,Korea Republic,https://cdn.sofifa.net/flags/kr.png,50,64,Gangwon FC,https://cdn.sofifa.net/teams/112115/30.png,100000.0,500.0,1259,Left,1.0,2.0,2.0,Medium/ Medium,Normal (170-185),No,RES,"Jan 7, 2022",,2026,175cm,68kg,188000.0,36,
228616,D. Bertaud,24,https://cdn.sofifa.net/players/228/616/23_60.png,France,https://cdn.sofifa.net/flags/fr.png,74,79,Montpellier Hérault SC,https://cdn.sofifa.net/teams/70/30.png,5000000.0,13000.0,1259,Right,1.0,3.0,1.0,Medium/ Medium,Stocky (170-185),No,SUB,"Jul 1, 2017",,2025,180cm,85kg,9900000.0,16,
266630,A. Melniciuc,16,https://cdn.sofifa.net/players/266/630/22_60.png,Romania,https://cdn.sofifa.net/flags/ro.png,51,69,FC Academica Clinceni,https://cdn.sofifa.net/teams/113391/30.png,150000.0,500.0,1259,Right,1.0,3.0,2.0,Medium/ Medium,Normal (170-185),No,RES,"Jan 23, 2022",,2026,177cm,71kg,296000.0,92,
266340,W. Richmond,22,https://cdn.sofifa.net/players/266/340/23_60.png,United States,https://cdn.sofifa.net/flags/us.png,53,60,San Jose Earthquakes,https://cdn.sofifa.net/teams/111928/30.png,190000.0,1000.0,1259,Right,1.0,4.0,2.0,Medium/ Low,Normal (170-185),No,SUB,"Jan 10, 2022",,2025,178cm,77kg,314000.0,20,
231691,A. Lafont,23,https://cdn.sofifa.net/players/231/691/23_60.png,France,https://cdn.sofifa.net/flags/fr.png,80,85,FC Nantes,https://cdn.sofifa.net/teams/71/30.png,25500000.0,21000.0,1259,Right,2.0,3.0,1.0,Medium/ Medium,Lean (185+),No,GK,"Apr 29, 2021",,2024,196cm,90kg,52900000.0,1,
189084,E. Room,33,https://cdn.sofifa.net/players/189/084/23_60.png,Curacao,https://cdn.sofifa.net/flags/cw.png,73,73,Columbus Crew,https://cdn.sofifa.net/teams/687/30.png,1000000.0,6000.0,1258,Right,1.0,3.0,1.0,Medium/ Medium,Lean (185+),Yes,GK,"Jul 9, 2019",,2023,188cm,81kg,1500000.0,1,
211990,O. Vlachodimos,28,https://cdn.sofifa.net/players/211/990/23_60.png,Greece,https://cdn.sofifa.net/flags/gr.png,81,83,SL Benfica,https://cdn.sofifa.net/teams/234/30.png,22000000.0,15000.0,1258,Right,1.0,3.0,1.0,Medium/ Medium,Lean (185+),Yes,GK,"Jul 1, 2018",,2025,190cm,81kg,45700000.0,99,
261916,Bai Xuesong,19,https://cdn.sofifa.net/players/261/916/22_60.png,China PR,https://cdn.sofifa.net/flags/cn.png,51,59,Changchun Yatai FC,https://cdn.sofifa.net/teams/111769/30.png,130000.0,1000.0,1258,Right,1.0,3.0,2.0,High/ Low,Normal (170-185),No,SUB,"Aug 1, 2020",,2025,180cm,75kg,228000.0,14,
264071,G. Kirejczyk,19,https://cdn.sofifa.net/players/264/071/23_60.png,Poland,https://cdn.sofifa.net/flags/pl.png,53,68,Piast Gliwice,https://cdn.sofifa.net/teams/111086/30.png,220000.0,1000.0,1258,Right,1.0,2.0,2.0,Medium/ Medium,Normal (185+),No,SUB,"Jul 20, 2021",,2023,197cm,81kg,435000.0,27,
1179,G. Buffon,44,https://cdn.sofifa.net/players/001/179/23_60.png,Italy,https://cdn.sofifa.net/flags/it.png,79,79,Parma,https://cdn.sofifa.net/teams/50/30.png,1900000.0,3000.0,1258,Right,4.0,2.0,1.0,Medium/ Medium,Normal (185+),Yes,GK,"Jul 1, 2021",,2024,192cm,92kg,3000000.0,1,
252934,A. Ortiz,20,https://cdn.sofifa.net/players/252/934/20_60.png,Chile,https://cdn.sofifa.net/flags/cl.png,53,62,Colo-Colo,https://cdn.sofifa.net/teams/110980/30.png,80000.0,850.0,1257,Right,1.0,3.0,2.0,Medium/ Medium,Normal (170-185),No,RES,"Jan 1, 2019",,2023,182cm,77kg,128000.0,29,
264018,Su Yuliang,16,https://cdn.sofifa.net/players/264/018/22_60.png,China PR,https://cdn.sofifa.net/flags/cn.png,49,65,Guangzhou City,https://cdn.sofifa.net/teams/112429/30.png,120000.0,500.0,1257,Right,1.0,3.0,3.0,Medium/ Medium,Lean (170-185),No,SUB,"Jul 30, 2021",,2023,182cm,65kg,261000.0,39,
262714,M. Jobe,19,https://cdn.sofifa.net/players/262/714/23_60.png,England,https://cdn.sofifa.net/flags/gb-eng.png,52,63,Cambridge United,https://cdn.sofifa.net/teams/1944/30.png,160000.0,650.0,1257,Right,1.0,3.0,2.0,Medium/ Medium,Normal (185+),No,RES,"May 21, 2021",,2023,185cm,77kg,312000.0,30,
216065,M. Sportiello,30,https://cdn.sofifa.net/players/216/065/23_60.png,Italy,https://cdn.sofifa.net/flags/it.png,75,75,Atalanta,https://cdn.sofifa.net/teams/39/30.png,3700000.0,30000.0,1257,Right,2.0,2.0,1.0,Medium/ Medium,Normal (185+),No,SUB,"Jun 22, 2012",,2023,192cm,87kg,6300000.0,57,
268768,Kim Dae Hwan,16,https://cdn.sofifa.net/players/268/768/22_60.png,Korea Republic,https://cdn.sofifa.net/flags/kr.png,50,68,Jeju United FC,https://cdn.sofifa.net/teams/1478/30.png,110000.0,500.0,1257,Right,1.0,3.0,2.0,Medium/ Medium,Normal (170-185),No,RES,"Mar 4, 2022",,2026,172cm,67kg,206000.0,32,
269499,H. Greenslade,18,https://cdn.sofifa.net/players/269/499/23_60.png,England,https://cdn.sofifa.net/flags/gb-eng.png,51,64,Bristol Rovers,https://cdn.sofifa.net/teams/1962/30.png,140000.0,750.0,1257,Right,1.0,3.0,2.0,High/ Medium,Lean (185+),No,SUB,"May 12, 2022",,2023,185cm,75kg,333000.0,27,
262521,R. Austin,19,https://cdn.sofifa.net/players/262/521/23_60.png,Wales,https://cdn.sofifa.net/flags/gb-wls.png,54,67,Wrexham AFC,https://cdn.sofifa.net/teams/1947/30.png,240000.0,500.0,1257,Right,1.0,3.0,2.0,High/ Medium,Normal (185+),No,RES,"Mar 4, 2021",,2023,192cm,83kg,666000.0,25,
255504,Lee Yeon Kyu,21,https://cdn.sofifa.net/players/255/504/20_60.png,Korea Republic,https://cdn.sofifa.net/flags/kr.png,50,60,Gangwon FC,https://cdn.sofifa.net/teams/112115/30.png,45000.0,550.0,1256,Left,1.0,3.0,2.0,High/ Medium,Lean (170-185),No,RES,"Jan 6, 2020",,2023,183cm,74kg,65000.0,33,
252790,C. McBride,19,https://cdn.sofifa.net/players/252/790/21_60.png,Republic of Ireland,https://cdn.sofifa.net/flags/ie.png,49,61,Finn Harps,https://cdn.sofifa.net/teams/111131/30.png,110000.0,500.0,1256,Right,1.0,2.0,2.0,High/ Medium,Lean (170-185),No,SUB,"Apr 1, 2019",,2024,177cm,66kg,193000.0,27,
269539,Wang Dongsheng,25,https://cdn.sofifa.net/players/269/539/23_60.png,China PR,https://cdn.sofifa.net/flags/cn.png,52,55,Zhejiang Professional FC,https://cdn.sofifa.net/teams/112163/30.png,100000.0,1000.0,1255,Left,1.0,3.0,2.0,Medium/ Medium,Normal (170-185),No,SUB,"Feb 1, 2017",,2027,179cm,67kg,163000.0,20,
269039,Wang Shijie,18,https://cdn.sofifa.net/players/269/039/23_60.png,China PR,https://cdn.sofifa.net/flags/cn.png,49,59,Guangzhou FC,https://cdn.sofifa.net/teams/111839/30.png,100000.0,500.0,1255,Right,1.0,3.0,2.0,Medium/ Medium,Lean (170-),No,RES,"May 1, 2022",,2025,170cm,58kg,175000.0,31,
259515,R. Hernández,26,https://cdn.sofifa.net/players/259/515/21_60.png,Uruguay,https://cdn.sofifa.net/flags/uy.png,55,56,Club Sportivo Luqueño,https://cdn.sofifa.net/teams/111006/30.png,130000.0,500.0,1255,Left,1.0,3.0,2.0,Medium/ Medium,Normal (185+),No,LCB,"Oct 15, 2020",,2024,187cm,75kg,289000.0,4,
270985,A. Zagré,18,https://cdn.sofifa.net/players/270/985/23_60.png,Burkina Faso,https://cdn.sofifa.net/flags/bf.png,50,68,FC Sion,https://cdn.sofifa.net/teams/110770/30.png,120000.0,1000.0,1255,Right,1.0,3.0,2.0,Medium/ Medium,Normal (185+),No,RES,"Jul 1, 2022",,2026,187cm,79kg,249000.0,27,
264661,J. George,24,https://cdn.sofifa.net/players/264/661/23_60.png,India,https://cdn.sofifa.net/flags/in.png,53,62,NorthEast United FC,https://cdn.sofifa.net/teams/113040/30.png,190000.0,500.0,1254,Right,1.0,2.0,2.0,Medium/ Medium,Normal (185+),No,RCB,"Sep 16, 2021",,2024,186cm,85kg,295000.0,23,
269923,J. Russell-Rowe,19,https://cdn.sofifa.net/players/269/923/23_60.png,Canada,https://cdn.sofifa.net/flags/ca.png,48,65,Columbus Crew,https://cdn.sofifa.net/teams/687/30.png,120000.0,750.0,1254,Right,1.0,3.0,2.0,Medium/ Medium,Lean (170-185),No,SUB,"Jun 29, 2022",,2024,183cm,73kg,255000.0,39,
268651,Y. Karademir,17,https://cdn.sofifa.net/players/268/651/22_60.png,Germany,https://cdn.sofifa.net/flags/de.png,54,66,VfL Osnabrück,https://cdn.sofifa.net/teams/487/30.png,230000.0,500.0,1254,Right,1.0,3.0,2.0,Medium/ Medium,Normal (185+),No,RES,"Apr 16, 2022",,2026,185cm,76kg,380000.0,39,
163264,T. Heaton,36,https://cdn.sofifa.net/players/163/264/23_60.png,England,https://cdn.sofifa.net/flags/gb-eng.png,73,73,Manchester United,https://cdn.sofifa.net/teams/11/30.png,350000.0,34000.0,1254,Right,2.0,3.0,1.0,Medium/ Medium,Normal (185+),Yes,SUB,"Jul 2, 2021",,2023,188cm,85kg,665000.0,22,
253199,Park Kyung Min,20,https://cdn.sofifa.net/players/253/199/21_60.png,Korea Republic,https://cdn.sofifa.net/flags/kr.png,50,61,Busan IPark,https://cdn.sofifa.net/teams/1476/30.png,100000.0,700.0,1254,Left,1.0,4.0,2.0,High/ High,Lean (170-185),No,SUB,"Jun 3, 2020",,2024,173cm,60kg,145000.0,44,
271091,S. Jones-Carey,18,https://cdn.sofifa.net/players/271/091/23_60.png,Republic of Ireland,https://cdn.sofifa.net/flags/ie.png,49,61,Shamrock Rovers,https://cdn.sofifa.net/teams/306/30.png,100000.0,500.0,1254,Right,1.0,2.0,2.0,Medium/ Medium,Lean (170-185),No,RES,"Jan 1, 2022",,2023,184cm,75kg,175000.0,24,
260767,Z. Bello,20,https://cdn.sofifa.net/players/260/767/23_60.png,Australia,https://cdn.sofifa.net/flags/au.png,50,66,Melbourne Victory,https://cdn.sofifa.net/teams/111397/30.png,120000.0,900.0,1253,Right,1.0,3.0,2.0,Medium/ Medium,Lean (170-185),No,RES,"Nov 1, 2020",,2023,182cm,74kg,225000.0,27,
258269,M. Colossi,19,https://cdn.sofifa.net/players/258/269/21_60.png,Chile,https://cdn.sofifa.net/flags/cl.png,50,61,Colo-Colo,https://cdn.sofifa.net/teams/110980/30.png,100000.0,800.0,1253,Right,1.0,3.0,2.0,Medium/ Medium,Lean (170-185),No,SUB,"Jan 1, 2020",,2024,179cm,68kg,160000.0,33,
257050,K. Offord,18,https://cdn.sofifa.net/players/257/050/23_60.png,Scotland,https://cdn.sofifa.net/flags/gb-sct.png,52,70,St. Mirren,https://cdn.sofifa.net/teams/100805/30.png,200000.0,550.0,1253,Right,1.0,3.0,2.0,Medium/ Medium,Normal (170-185),No,SUB,"Aug 6, 2022",,2024,175cm,70kg,475000.0,25,
262034,R. Mahon,19,https://cdn.sofifa.net/players/262/034/23_60.png,Republic of Ireland,https://cdn.sofifa.net/flags/ie.png,50,62,Motherwell,https://cdn.sofifa.net/teams/83/30.png,110000.0,650.0,1253,Left,1.0,3.0,2.0,Medium/ Medium,Lean (170-185),No,RES,"Mar 29, 2022",,2023,178cm,64kg,215000.0,28,
263971,K. van der Kaap,22,https://cdn.sofifa.net/players/263/971/22_60.png,Netherlands,https://cdn.sofifa.net/flags/nl.png,58,66,Viborg FF,https://cdn.sofifa.net/teams/1443/30.png,425000.0,2000.0,1252,Right,1.0,3.0,2.0,Medium/ Medium,Normal (185+),No,SUB,"Aug 5, 2021",,2024,190cm,82kg,616000.0,18,
269048,Zhang Huajun,19,https://cdn.sofifa.net/players/269/048/23_60.png,China PR,https://cdn.sofifa.net/flags/cn.png,49,61,Wuhan FC,https://cdn.sofifa.net/teams/112541/30.png,110000.0,950.0,1252,Right,1.0,3.0,2.0,Medium/ Medium,Normal (185+),No,RES,"Apr 22, 2022",,2024,185cm,73kg,193000.0,17,
235073,G. Kobel,24,https://cdn.sofifa.net/players/235/073/23_60.png,Switzerland,https://cdn.sofifa.net/flags/ch.png,83,88,Borussia Dortmund,https://cdn.sofifa.net/teams/22/30.png,44000000.0,40000.0,1251,Right,1.0,3.0,1.0,Medium/ Medium,Normal (185+),Yes,GK,"Jul 1, 2021",,2026,195cm,88kg,78100000.0,1,
257492,José Oliveira,20,https://cdn.sofifa.net/players/257/492/23_60.png,Portugal,https://cdn.sofifa.net/flags/pt.png,60,76,FC Paços de Ferreira,https://cdn.sofifa.net/teams/1892/30.png,575000.0,850.0,1251,Right,1.0,3.0,1.0,Medium/ Medium,Normal (185+),No,RES,"Jan 1, 2020",,2023,186cm,85kg,1600000.0,36,
267528,L. Molino,17,https://cdn.sofifa.net/players/267/528/22_60.png,Switzerland,https://cdn.sofifa.net/flags/ch.png,49,67,FC Lugano,https://cdn.sofifa.net/teams/10032/30.png,110000.0,500.0,1251,Left,1.0,2.0,2.0,Medium/ Medium,Lean (170-185),No,RES,"Jul 1, 2021",,2025,178cm,73kg,228000.0,32,
256552,D. Aravena,20,https://cdn.sofifa.net/players/256/552/22_60.png,Chile,https://cdn.sofifa.net/flags/cl.png,52,65,CD Huachipato,https://cdn.sofifa.net/teams/111327/30.png,180000.0,800.0,1251,Left,1.0,2.0,2.0,Low/ High,Lean (170-),No,SUB,"Feb 1, 2020",,2024,170cm,70kg,356000.0,13,
261915,Zhang Zijian,24,https://cdn.sofifa.net/players/261/915/22_60.png,China PR,https://cdn.sofifa.net/flags/cn.png,54,58,Changchun Yatai FC,https://cdn.sofifa.net/teams/111769/30.png,140000.0,1000.0,1251,Right,1.0,3.0,2.0,Medium/ Medium,Normal (185+),No,RES,"Feb 27, 2020",,2025,186cm,82kg,228000.0,2,
228410,D. Iversen,24,https://cdn.sofifa.net/players/228/410/23_60.png,Denmark,https://cdn.sofifa.net/flags/dk.png,73,78,Leicester City,https://cdn.sofifa.net/teams/95/30.png,3700000.0,33000.0,1251,Right,1.0,2.0,1.0,Medium/ Medium,Normal (185+),No,SUB,"Jan 30, 2016",,2025,193cm,80kg,7300000.0,31,
234999,Jean,26,https://cdn.sofifa.net/players/234/999/23_60.png,Brazil,https://cdn.sofifa.net/flags/br.png,75,78,Club Cerro Porteño,https://cdn.sofifa.net/teams/112716/30.png,5500000.0,750.0,1251,Left,1.0,2.0,1.0,Medium/ Medium,Normal (185+),No,GK,"Jan 16, 2022",,2023,188cm,97kg,12500000.0,13,
271124,D. Agyakwa,20,https://cdn.sofifa.net/players/271/124/23_60.png,Netherlands,https://cdn.sofifa.net/flags/nl.png,56,68,Port Vale,https://cdn.sofifa.net/teams/1928/30.png,325000.0,1000.0,1251,Right,1.0,3.0,2.0,Medium/ Medium,Normal (185+),No,SUB,"Jul 26, 2022",,2024,190cm,80kg,634000.0,21,
264255,J. Sraha,19,https://cdn.sofifa.net/players/264/255/23_60.png,England,https://cdn.sofifa.net/flags/gb-eng.png,51,68,Barnsley,https://cdn.sofifa.net/teams/1932/30.png,140000.0,1000.0,1251,Left,1.0,2.0,2.0,Medium/ Medium,Lean (170-185),No,RES,"Jun 29, 2021",,2023,183cm,70kg,333000.0,32,
254543,J. Pellegrini,19,https://cdn.sofifa.net/players/254/543/21_60.png,Italy,https://cdn.sofifa.net/flags/it.png,54,68,U.S. Sassuolo Calcio,https://cdn.sofifa.net/teams/111974/30.png,250000.0,3000.0,1251,Right,1.0,3.0,2.0,Medium/ Medium,Normal (170-185),No,RES,"Jul 1, 2019",,2024,180cm,70kg,349000.0,51,
